LOCAL FILE,GITHUB DESTINATION,ACTION,REASON,MODE,LOCAL GIT BLOB,GITHUB MAIN BLOB,BYTES
intelligence/benchmarks/stage15_continuation_retry_validation.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,f268dc1e14e7c855f2d0daa70b8a39d3426a1497,,711
intelligence/benchmarks/stage15_continuation_run.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,4325cbc224cfe94e7801051a1fd899f8de81f0f8,,9850
intelligence/benchmarks/stage15_continuation_score_audit.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,a9e1b8255a335033843b66b9df4b6d886901f405,,36007
intelligence/benchmarks/stage15_continuation_validation.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,05984f964d9f0be9866d848fb760cd26f511d0b4,,358
intelligence/benchmarks/stage15_corpus.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,abacad5749d6c2f27fd68098ef32596eb8a964ef,,5320
intelligence/benchmarks/stage15_evaluate.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,87e84e7a201d0ab33778d3555aadc347eb685af9,,8461
intelligence/benchmarks/stage15_experiments.csv,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,f6d5311ffb0867d269859eed0e64cc738c001b52,,240991
intelligence/benchmarks/stage15_final_failure_analysis.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,192fb89990c93968bcaac0a1d32c7ee056c0b1fc,,7302
intelligence/benchmarks/stage15_final_pipeline.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,9cbb3a8a8f5d79ef07c0ccb1b7b8b2b3847dc3a6,,1807371
intelligence/benchmarks/stage15_final_provider_recovery.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,947dd6af95b874b4bb2a597f35374f848ea8fcd3,,10205
intelligence/benchmarks/stage15_final_provider_recovery_failure_audit.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,9d62b05cabc7127852c799a9c1674b21df66b399,,4154
intelligence/benchmarks/stage15_final_provider_recovery_lock.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,58509e1618598f32d3acfeb0ce95b7ae7c368495,,3828
intelligence/benchmarks/stage15_final_provider_recovery_start/AUTHORIZATION.txt,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,f481e4f05dfd7f56ddbcaf43ffae07382bf5227d,,6836
intelligence/benchmarks/stage15_final_provider_recovery_start/STAGE15_TARGETED_COMPLETION.md,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,6660543fb622ddd37ae9abbf79d0a1aefeb190c1,,5738
intelligence/benchmarks/stage15_final_provider_recovery_start/stage15_targeted_accounting.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,543aab1150c64321602c5428df419176bfa9fb4f,,419
intelligence/benchmarks/stage15_final_provider_recovery_start/stage15_targeted_checkpoint.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,00a10357d00e343957bb8440e7ddc8ceca7690d9,,3803
intelligence/benchmarks/stage15_final_provider_recovery_start/stage15_targeted_experiments.csv,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,f2f184be53666a1a6bd59f962bbd65e1213589b3,,5591
intelligence/benchmarks/stage15_final_provider_recovery_start/stage15_targeted_failure_analysis.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,a8df4831f14f7f3e52067ead77caf2a5b03f1f7b,,8376
intelligence/benchmarks/stage15_final_provider_recovery_start/stage15_targeted_pipeline_validation.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,5829665de950bb5f31286a7e1f8b3858b49ce84d,,1807372
intelligence/benchmarks/stage15_final_provider_recovery_start/stage15_targeted_regression.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,55d4244fc55092f4c46ad554459a1bafcc36345b,,12306
intelligence/benchmarks/stage15_final_provider_recovery_start/stage15_targeted_regression.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,e36fcc7202da58cbed4d8071c95007a5ee807a2d,,2525
intelligence/benchmarks/stage15_final_provider_recovery_start/stage15_targeted_report.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,7de93b4121a86be581fa5985dc49908fcd654d05,,11061
intelligence/benchmarks/stage15_final_provider_recovery_start/stage15_targeted_results.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,8ed31bbdf0f2b4110382b5b7cf5476d287df0209,,113359
intelligence/benchmarks/stage15_final_provider_recovery_start/stage15_targeted_validate.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,7222aed2d5c326250e05107f69d3a563253abfa2,,5212
intelligence/benchmarks/stage15_final_provider_recovery_start/stage15_targeted_validation.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,d123cbcd9756c892a907382e94af9abbf8274bca,,1249
intelligence/benchmarks/stage15_final_provider_recovery_start/targeted_qualification_gate.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,eda9ae1a1b481da6297b16a5fdbdfc9e116baa04,,10460
intelligence/benchmarks/stage15_final_provider_recovery_start/workspace_sha256.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,f6572cc1391fe8e597572a3c93386e9dc3c22d89,,63159
intelligence/benchmarks/stage15_final_qualification.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,75e3acc98f3d22d14f81adfd5ab58f4f2796aa4e,,12698
intelligence/benchmarks/stage15_final_qualification_experiments.csv,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,2bd081983e936705e1544fd7bda6dea2a0483238,,17395
intelligence/benchmarks/stage15_final_qualification_lock.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,cb1167f20567bc03fa3a7a242358ab74b8f4366f,,11638
intelligence/benchmarks/stage15_final_qualification_results.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,17d0e96fed64674129cbda16b666d03ddad98322,,93134
intelligence/benchmarks/stage15_final_regression.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,45b6a6b4c1f5869f26cb0e88928322a7dbf51793,,4121
intelligence/benchmarks/stage15_final_report.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,9bc1c50cb4eef1ce3903632a2f0c5ac453da6089,,9801
intelligence/benchmarks/stage15_final_validation.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,39a2ad26d00f2426155c07bee828506d5ddd2a3d,,1665
intelligence/benchmarks/stage15_hardware_retry_results.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,6513bc8d9befec4e75da6c435d8559c64b349820,,586147
intelligence/benchmarks/stage15_initial_results.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,c2c92893e4a2e7433016360a6f441585733a89f3,,216012
intelligence/benchmarks/stage15_install_final_selection.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,de4663e89831ecb799212096cf1b2bca0962e9e9,,3568
intelligence/benchmarks/stage15_install_targeted_selection.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,2ffe13baf7a26f2993811bf85e34135c574231b3,,3764
intelligence/benchmarks/stage15_mvp_before/AUTHORIZATION.txt,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,fb1e24141b0876adb13cc5b03779eb333d61c3e5,,6537
intelligence/benchmarks/stage15_mvp_before/openrouter_settings.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,9c95c351433710b237ba5d65956323bb2415ede9,,427
intelligence/benchmarks/stage15_mvp_before/verify_openrouter.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,57cbbb5eb6ffaea4cb2a3ff18afdac788f285333,,14095
intelligence/benchmarks/stage15_mvp_before/workspace_sha256.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,916e82cc5480a9524a0497ab8def8cbe3a940528,,66591
intelligence/benchmarks/stage15_mvp_historical_strict_pipeline.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,fbe82dbe5aa6e956cf18935b6777f37905709bfc,,1807372
intelligence/benchmarks/stage15_mvp_mvp_pipeline.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,51d27ec95415f0fe9b17f717faa01ecf622821c2,,2493427
intelligence/benchmarks/stage15_mvp_regression.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,766236242a9e3b1bbf1212e41920018581f828a1,,3374
intelligence/benchmarks/stage15_mvp_selection.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,aec0f876a4190fa107186592757bbab0aa0c256d,,1655
intelligence/benchmarks/stage15_mvp_validation.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,e679c5c2cf378fc7b302058583d0c23c26bd05f7,,1496
intelligence/benchmarks/stage15_openrouter_baseline.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,6d8538d4c444e0347cf29202fd2328399006b85e,,485
intelligence/benchmarks/stage15_openrouter_before.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,34fe98acd934825f45293f971104402cb904b875,,47068
intelligence/benchmarks/stage15_openrouter_corpus.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,66364ffa2820f3f365c8c65b992d915b040036ef,,3275
intelligence/benchmarks/stage15_openrouter_evaluate.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,71a68034569d00fa1a6daea49963c250a12274d6,,13186
intelligence/benchmarks/stage15_openrouter_experiments.csv,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,d879c093ddce596a6c8af0f008bd00af8072ba44,,19198
intelligence/benchmarks/stage15_openrouter_live_checkpoint/STAGE15_OPENROUTER_BENCHMARK.md,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,94e8f9024a46f2abeafbabb299756d700022ae9a,,21256
intelligence/benchmarks/stage15_openrouter_live_checkpoint/STAGE15_OPENROUTER_SETUP.md,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,d9c975d20177d069e133a4e33e50123085f9935f,,2388
intelligence/benchmarks/stage15_openrouter_live_checkpoint/stage15_openrouter_baseline.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,6d8538d4c444e0347cf29202fd2328399006b85e,,485
intelligence/benchmarks/stage15_openrouter_live_checkpoint/stage15_openrouter_before.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,34fe98acd934825f45293f971104402cb904b875,,47068
intelligence/benchmarks/stage15_openrouter_live_checkpoint/stage15_openrouter_corpus.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,66364ffa2820f3f365c8c65b992d915b040036ef,,3275
intelligence/benchmarks/stage15_openrouter_live_checkpoint/stage15_openrouter_evaluate.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,71a68034569d00fa1a6daea49963c250a12274d6,,13186
intelligence/benchmarks/stage15_openrouter_live_checkpoint/stage15_openrouter_experiments.csv,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,0ecef34cf230299c496c13031dbdc5e8035c62b4,,111
intelligence/benchmarks/stage15_openrouter_live_checkpoint/stage15_openrouter_lock.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,02af7ad28e9f4b0c51c1125362643c5ea03aa907,,2530
intelligence/benchmarks/stage15_openrouter_live_checkpoint/stage15_openrouter_lock_pre_no_data_audit.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,5983f689810c23e56d8493d5c44108de7686eae9,,2091
intelligence/benchmarks/stage15_openrouter_live_checkpoint/stage15_openrouter_metadata.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,5d634f7f7eca9dfee98796e24f0e01e9e7f49a3f,,9159
intelligence/benchmarks/stage15_openrouter_live_checkpoint/stage15_openrouter_pipeline_validation.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,8b570a513e56eafb788992c291bdadfa949cc7a6,,523328
intelligence/benchmarks/stage15_openrouter_live_checkpoint/stage15_openrouter_prompts.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,39f682e879792b9f955ca1f5eee3774406c30f81,,971
intelligence/benchmarks/stage15_openrouter_live_checkpoint/stage15_openrouter_report.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,57d4e30928e214ac3c46044299f5b7f4669b4158,,16503
intelligence/benchmarks/stage15_openrouter_live_checkpoint/stage15_openrouter_results.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,2adab81a50f9d91c3e255a437016c2dc5b06abba,,11513
intelligence/benchmarks/stage15_openrouter_live_checkpoint/stage15_openrouter_results_pre_no_data_audit.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,f82920c81c76d0a0cdaed44295c8eaa3769f3e40,,11404
intelligence/benchmarks/stage15_openrouter_live_checkpoint/stage15_openrouter_run.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,bff1705f3286186b3dcc30b3d8818214df0ac566,,11247
intelligence/benchmarks/stage15_openrouter_live_checkpoint/stage15_openrouter_upstream_suites.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,89e9dc7c89b07ff187542b7ab93a28820a4a69a4,,991
intelligence/benchmarks/stage15_openrouter_live_checkpoint/stage15_openrouter_validation.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,ff3cf90be230e6eca90d15a6cad9cbe85023784a,,5000
intelligence/benchmarks/stage15_openrouter_live_checkpoint/workspace_sha256.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,b8140bc1847449e9a2b42d770bb7d6da125fdcee,,49996
intelligence/benchmarks/stage15_openrouter_live_failure_analysis.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,6ed830aa77c07ef338364195c7d586b28c92d4c2,,665
intelligence/benchmarks/stage15_openrouter_live_pause_report.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,d8b5ac7784d7519355902a501a1a8bc864549f9f,,10703
intelligence/benchmarks/stage15_openrouter_live_pipeline.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,f895b30c8aa1f783a682a836a629e20bd5ce4c69,,1807372
intelligence/benchmarks/stage15_openrouter_live_preflight.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,9b5a896769bbe953a1b79eba8ea42fd23f93d9d7,,2622
