,area_name_en,meter_sale_price,instance_date
146587,Hadaeq Sheikh Mohammed Bin Rashid,20918.78,2024-05-24
146588,Hadaeq Sheikh Mohammed Bin Rashid,21793.45,2024-05-28
146589,Hadaeq Sheikh Mohammed Bin Rashid,20940.99,2023-11-02
146590,Hadaeq Sheikh Mohammed Bin Rashid,21731.1,2023-11-29
146591,Hadaeq Sheikh Mohammed Bin Rashid,20515.33,2023-10-26
146592,Hadaeq Sheikh Mohammed Bin Rashid,20669.41,2023-05-29
146593,Hadaeq Sheikh Mohammed Bin Rashid,22149.3,2023-04-27
146594,Hadaeq Sheikh Mohammed Bin Rashid,19392.53,2023-09-13
146595,Hadaeq Sheikh Mohammed Bin Rashid,19375.2,2023-10-05
146596,Hadaeq Sheikh Mohammed Bin Rashid,19375.2,2024-03-07
146597,Hadaeq Sheikh Mohammed Bin Rashid,22414.56,2023-09-19
146598,Hadaeq Sheikh Mohammed Bin Rashid,20451.6,2023-07-14
146599,Hadaeq Sheikh Mohammed Bin Rashid,18793.31,2022-10-14
146600,Hadaeq Sheikh Mohammed Bin Rashid,18791.91,2022-09-28
146601,Hadaeq Sheikh Mohammed Bin Rashid,21703.75,2023-05-23
146602,Al Merkadh,19672.54,2024-05-13
146603,Al Merkadh,16826.37,2025-02-27
146604,Al Merkadh,19174.43,2024-07-30
146605,Al Merkadh,16492.24,2024-07-10
146606,Al Merkadh,19430.95,2024-10-08
146607,Al Merkadh,15757.29,2023-03-02
146608,Al Merkadh,19818.8,2024-10-08
146609,Al Merkadh,12470.73,2024-06-04
146610,Al Merkadh,15041.41,2024-05-27
146611,Al Merkadh,19154.79,2024-05-29
146612,Al Merkadh,21855.87,2024-05-08
146613,Al Merkadh,16288.32,2022-12-08
146614,Al Merkadh,13618.71,2023-11-10
146615,Al Merkadh,21448.13,2024-05-27
146616,Al Merkadh,18493.89,2024-05-09
146617,Al Merkadh,16273.89,2023-08-01
146618,Al Merkadh,19447.84,2024-06-10
146619,Al Merkadh,18972.46,2024-09-06
146620,Al Merkadh,16231.03,2024-08-13
146621,Al Merkadh,19000.0,2023-08-03
146622,Al Merkadh,16172.82,2023-08-03
146623,Al Merkadh,19060.78,2024-06-10
146624,Al Merkadh,17234.7,2025-06-09
146625,Al Merkadh,17342.34,2024-05-13
146626,Al Merkadh,19002.96,2024-05-13
146627,Al Merkadh,16492.95,2023-11-20
146628,Al Merkadh,18118.63,2024-01-08
146629,Al Merkadh,14194.24,2024-07-23
146630,Al Merkadh,20511.39,2024-05-20
146631,Al Merkadh,21535.78,2023-06-19
146632,Al Merkadh,32829.06,2023-06-12
146633,Al Merkadh,27160.76,2024-08-01
146634,Al Merkadh,30600.0,2024-08-05
146635,Al Merkadh,30576.49,2024-10-15
146636,Al Merkadh,24088.42,2025-05-12
146637,Al Merkadh,20481.31,2025-07-24
146638,Al Merkadh,28517.46,2024-09-05
146639,Al Merkadh,32722.51,2025-04-28
146640,Al Merkadh,25370.79,2024-08-29
146641,Al Merkadh,29108.78,2025-03-31
146642,Al Merkadh,22796.75,2024-12-19
146643,Al Merkadh,26001.95,2025-04-16
146644,Jabal Ali First,13727.9,2025-04-07
146645,Jabal Ali First,11833.18,2025-01-21
146646,Jabal Ali First,16370.01,2025-08-15
146647,Jabal Ali First,15345.2,2025-01-21
146648,Jabal Ali First,14474.14,2025-08-07
146649,Jabal Ali First,12349.12,2025-08-04
146650,Jabal Ali First,15990.42,2025-08-18
146651,Jabal Ali First,15626.04,2025-08-28
146652,Al Warsan First,10106.38,2024-03-28
146653,Al Warsan First,11037.23,2023-10-06
146654,Al Warsan First,12861.74,2025-07-30
146655,Al Warsan First,10771.28,2023-09-13
146656,Al Warsan First,11702.13,2024-09-30
146657,Al Warsan First,10101.01,2024-07-18
146658,Al Warsan First,12892.08,2025-04-18
146659,Al Khairan First,28994.81,2024-07-24
146660,Al Khairan First,29491.32,2024-07-24
146661,Al Khairan First,33121.86,2024-08-08
146662,Al Khairan First,25394.65,2024-07-25
146663,Al Khairan First,27913.43,2024-07-24
146664,Al Khairan First,32754.87,2024-07-19
146665,Al Khairan First,30280.63,2024-07-19
146666,Al Khairan First,24194.7,2024-02-08
146667,Al Khairan First,24335.7,2024-03-18
146668,Jabal Ali First,10595.0,2023-07-19
146669,Jabal Ali First,11361.39,2023-04-27
146670,Jabal Ali First,10881.87,2023-05-31
146671,Jabal Ali First,13297.27,2024-10-30
146672,Jabal Ali First,6358.66,2024-07-02
146673,Jabal Ali First,10967.74,2023-06-27
146674,Jabal Ali First,11328.63,2023-04-17
146675,Al Warsan First,10575.7,2023-06-08
146676,Al Warsan First,12803.41,2024-09-27
146677,Al Warsan First,10730.03,2023-07-31
146678,Al Warsan First,12984.85,2023-06-08
146679,Al Warsan First,12813.69,2023-06-14
146680,Al Warsan First,12858.8,2023-03-22
146681,Hadaeq Sheikh Mohammed Bin Rashid,15865.82,2023-09-04
146682,Hadaeq Sheikh Mohammed Bin Rashid,16069.42,2023-10-25
146683,Hadaeq Sheikh Mohammed Bin Rashid,9842.92,2023-01-11
146684,Hadaeq Sheikh Mohammed Bin Rashid,11898.0,2025-08-26
146685,Jabal Ali First,10798.3,2024-02-27
146686,Jabal Ali First,17160.58,2025-07-09
146687,Jabal Ali First,22377.78,2025-07-09
146688,Madinat Dubai Almelaheyah,26026.76,2025-01-27
146689,Madinat Dubai Almelaheyah,26123.15,2025-02-19
146690,Madinat Dubai Almelaheyah,22863.14,2024-12-11
146691,Jabal Ali First,8607.45,2024-04-22
146692,Business Bay,23353.29,2025-03-24
146693,Business Bay,23358.89,2024-12-30
146694,Business Bay,32043.57,2025-07-22
146695,Business Bay,27527.16,2025-02-17
146696,Business Bay,27758.5,2025-07-22
146697,Business Bay,23718.09,2024-12-30
146698,Business Bay,31932.02,2025-08-18
146699,Business Bay,25404.74,2025-03-31
146700,Business Bay,24664.81,2025-04-01
146701,Business Bay,23718.09,2025-05-13
146702,Business Bay,22588.66,2024-12-30
146703,Business Bay,24120.49,2025-05-23
146704,Business Bay,29811.56,2024-12-30
146705,Business Bay,31358.49,2025-02-06
146706,Business Bay,26187.58,2025-03-31
146707,Business Bay,32500.62,2025-07-03
146708,Business Bay,27882.53,2024-12-26
146709,Business Bay,24658.57,2024-12-31
146710,Business Bay,23172.53,2025-07-23
146711,Business Bay,30001.4,2025-08-12
146712,Business Bay,29513.87,2025-07-23
146713,Business Bay,23295.21,2024-12-26
146714,Business Bay,31693.7,2025-08-18
146715,Business Bay,29732.31,2025-02-17
146716,Business Bay,25459.96,2025-03-31
146717,Business Bay,30162.79,2025-03-24
146718,Business Bay,28023.95,2025-04-07
146719,Business Bay,26984.87,2025-04-14
146720,Business Bay,23809.52,2024-12-31
146721,Business Bay,24271.84,2025-08-18
146722,Business Bay,20765.74,2025-08-11
146723,Business Bay,27276.93,2025-08-12
146724,Business Bay,28281.29,2025-08-18
146725,Business Bay,26151.29,2025-06-19
146726,Business Bay,28325.75,2024-12-30
146727,Business Bay,26813.88,2024-09-23
146728,Business Bay,24309.95,2023-11-20
146729,Business Bay,24173.75,2023-03-09
146730,Business Bay,27041.94,2024-01-31
146731,Business Bay,28376.84,2025-02-25
146732,Wadi Al Safa 5,14327.59,2025-04-17
146733,Wadi Al Safa 5,13763.5,2024-12-26
146734,Wadi Al Safa 5,14434.88,2025-04-15
146735,Al Barshaa South Third,13375.52,2023-12-15
146736,Al Barshaa South Third,13253.48,2023-10-23
146737,Al Merkadh,5936.6,2024-11-26
146738,Al Merkadh,10363.55,2023-10-06
146739,Al Merkadh,11950.7,2025-07-07
146740,Al Yelayiss 2,13508.08,2024-07-26
146741,Al Yelayiss 2,13481.29,2024-08-20
146742,Al Yelayiss 2,14323.77,2024-07-19
146743,Madinat Al Mataar,5685.86,2022-12-28
146744,Madinat Al Mataar,7826.66,2024-10-10
146745,Madinat Al Mataar,11330.76,2025-02-12
146746,Madinat Al Mataar,11092.26,2025-08-08
146747,Madinat Al Mataar,10358.27,2024-06-10
146748,Madinat Al Mataar,8517.89,2023-09-27
146749,Madinat Al Mataar,6061.94,2024-08-12
146750,Wadi Al Safa 5,13215.27,2025-01-13
146751,Wadi Al Safa 5,12450.39,2024-12-19
146752,Wadi Al Safa 5,12633.5,2025-08-07
146753,Wadi Al Safa 5,13605.81,2024-11-04
146754,Wadi Al Safa 5,13604.05,2025-01-20
146755,Wadi Al Safa 5,12877.63,2025-02-10
146756,Hadaeq Sheikh Mohammed Bin Rashid,26277.78,2025-08-18
146757,Hadaeq Sheikh Mohammed Bin Rashid,23402.66,2025-08-11
146758,Hadaeq Sheikh Mohammed Bin Rashid,22774.81,2025-08-19
146759,Wadi Al Safa 5,8673.99,2024-12-02
146760,Wadi Al Safa 5,8669.18,2024-12-02
146761,Wadi Al Safa 5,8706.92,2024-12-02
146762,Wadi Al Safa 5,8741.24,2024-12-02
146763,Wadi Al Safa 5,8754.64,2024-12-02
146764,Wadi Al Safa 5,7182.37,2024-12-02
146765,Al Yelayiss 2,8460.54,2024-06-11
146766,Al Yelayiss 2,13871.77,2024-06-10
146767,Madinat Al Mataar,17862.21,2025-01-13
146768,Madinat Al Mataar,8946.66,2022-12-13
146769,Madinat Al Mataar,7181.15,2025-08-20
146770,Nadd Hessa,9397.76,2024-08-06
146771,Nadd Hessa,6614.85,2024-10-10
146772,Nadd Hessa,6543.53,2024-09-19
146773,Madinat Dubai Almelaheyah,23095.31,2024-02-02
146774,Madinat Dubai Almelaheyah,24274.78,2024-02-05
146775,Madinat Dubai Almelaheyah,24826.45,2024-01-25
146776,Madinat Dubai Almelaheyah,24336.17,2024-05-22
146777,Madinat Dubai Almelaheyah,25565.83,2024-02-01
146778,Madinat Dubai Almelaheyah,25652.68,2024-02-09
146779,Madinat Dubai Almelaheyah,25979.34,2024-02-07
146780,Nadd Hessa,7414.98,2023-11-14
146781,Madinat Al Mataar,8622.81,2024-11-18
146782,Wadi Al Safa 5,13187.39,2024-10-24
146783,Wadi Al Safa 5,13394.34,2025-01-08
146784,Wadi Al Safa 5,16008.98,2024-10-23
146785,Wadi Al Safa 5,15399.79,2024-10-25
146786,Wadi Al Safa 5,13108.92,2025-02-11
146787,Wadi Al Safa 5,14859.14,2024-10-31
146788,Wadi Al Safa 5,13954.97,2024-12-31
146789,Wadi Al Safa 5,15508.13,2025-01-20
146790,Wadi Al Safa 5,13277.54,2024-11-05
146791,Wadi Al Safa 5,15048.42,2025-01-21
146792,Wadi Al Safa 5,16899.46,2024-11-08
146793,Wadi Al Safa 5,12173.97,2024-11-18
146794,Wadi Al Safa 5,15782.25,2024-11-11
146795,Wadi Al Safa 5,14974.21,2024-11-04
146796,Wadi Al Safa 5,16156.02,2024-10-31
146797,Wadi Al Safa 5,14745.43,2024-10-25
146798,Wadi Al Safa 5,14256.73,2025-01-02
146799,Wadi Al Safa 5,15664.62,2024-10-24
146800,Wadi Al Safa 5,16997.51,2024-10-24
146801,Wadi Al Safa 5,16746.79,2024-10-31
146802,Wadi Al Safa 5,15994.98,2024-12-13
146803,Hadaeq Sheikh Mohammed Bin Rashid,32432.41,2025-06-10
146804,Hadaeq Sheikh Mohammed Bin Rashid,32936.29,2025-06-10
146805,Hadaeq Sheikh Mohammed Bin Rashid,31916.38,2025-06-10
146806,Madinat Al Mataar,19198.98,2025-06-02
146807,Madinat Al Mataar,23093.96,2025-02-26
146808,Madinat Al Mataar,19783.37,2024-09-30
146809,Madinat Al Mataar,22789.43,2024-11-21
146810,Madinat Al Mataar,18273.12,2024-12-05
146811,Nadd Hessa,8426.18,2024-07-25
146812,Nadd Hessa,9460.67,2025-02-07
146813,Wadi Al Safa 5,20304.63,2025-08-07
146814,Nadd Hessa,6652.15,2025-03-27
146815,Nadd Hessa,9679.37,2025-02-12
146816,Al Yelayiss 2,11286.14,2024-10-02
146817,Al Yelayiss 2,7711.47,2023-01-27
146818,Al Yelayiss 2,15202.94,2025-08-15
146819,Al Yelayiss 2,5316.46,2024-11-04
146820,Al Yelayiss 2,10473.82,2023-03-01
146821,Al Yelayiss 2,7691.29,2025-07-24
146822,Al Yelayiss 2,12819.08,2024-10-01
146823,Al Yelayiss 2,10434.25,2024-11-20
146824,Al Yelayiss 2,10408.59,2025-02-17
146825,Madinat Al Mataar,18441.68,2025-05-02
146826,Madinat Al Mataar,17328.29,2024-12-24
146827,Madinat Al Mataar,16981.73,2024-11-05
146828,Madinat Al Mataar,13476.33,2024-09-25
146829,Wadi Al Safa 5,19772.61,2025-07-24
146830,Wadi Al Safa 5,19772.61,2025-05-26
146831,Wadi Al Safa 5,12884.94,2025-05-28
146832,Al Merkadh,13515.36,2024-05-29
146833,Al Thanyah Fifth,25149.79,2025-03-12
146834,Al Thanyah Fifth,26961.31,2024-08-08
146835,Al Thanyah Fifth,27121.44,2024-08-14
146836,Al Thanyah Fifth,29132.42,2025-06-02
146837,Al Thanyah Fifth,26707.47,2024-11-11
146838,Al Thanyah Fifth,29162.76,2024-10-21
146839,Al Thanyah Fifth,19734.65,2024-09-10
146840,Al Thanyah Fifth,24986.85,2024-10-28
146841,Al Thanyah Fifth,22910.46,2024-10-31
146842,Al Thanyah Fifth,22952.3,2024-11-04
146843,Al Thanyah Fifth,25179.86,2024-07-29
146844,Al Thanyah Fifth,25452.39,2024-09-20
146845,Al Thanyah Fifth,26715.13,2024-09-25
146846,Madinat Al Mataar,14063.8,2023-12-12
146847,Madinat Al Mataar,11744.69,2024-02-14
146848,Madinat Al Mataar,11888.04,2024-03-29
146849,Nadd Hessa,6885.52,2024-08-08
146850,Nadd Hessa,10204.08,2025-05-15
146851,Nadd Hessa,12458.07,2025-02-24
146852,Nadd Hessa,3956.48,2024-10-24
146853,Nadd Hessa,9751.27,2024-06-10
146854,Nadd Hessa,11739.34,2025-07-21
146855,Nadd Hessa,8077.81,2025-03-04
146856,Nadd Hessa,9886.82,2024-07-29
146857,Wadi Al Safa 5,5946.68,2025-05-23
146858,Wadi Al Safa 5,7909.27,2024-12-26
146859,Wadi Al Safa 5,5353.8,2024-04-01
146860,Wadi Al Safa 5,7351.59,2023-09-04
146861,Wadi Al Safa 5,7995.58,2024-12-26
146862,Wadi Al Safa 5,8156.16,2023-03-08
146863,Wadi Al Safa 5,7740.77,2024-12-26
146864,Wadi Al Safa 5,8180.59,2022-12-08
146865,Wadi Al Safa 5,7742.77,2024-12-26
146866,Wadi Al Safa 5,7671.54,2024-12-18
146867,Wadi Al Safa 5,8142.43,2023-04-27
146868,Wadi Al Safa 5,7559.62,2024-12-26
146869,Wadi Al Safa 5,9617.31,2025-03-24
146870,Wadi Al Safa 5,10529.34,2025-07-03
146871,Al Yelayiss 2,11390.4,2023-06-02
146872,Al Yelayiss 2,11239.42,2023-06-19
146873,Al Yelayiss 2,13537.28,2023-06-19
146874,Bukadra,24218.85,2024-10-29
146875,Bukadra,24218.82,2025-04-07
146876,Bukadra,25617.99,2024-07-24
146877,Bukadra,26694.37,2025-07-03
146878,Bukadra,25779.45,2024-06-28
146879,Bukadra,24864.76,2025-02-24
146880,Bukadra,26425.31,2024-07-31
146881,Bukadra,28039.83,2024-09-11
146882,Bukadra,27124.93,2025-01-08
146883,Bukadra,28524.37,2024-08-29
146884,Bukadra,28685.66,2024-10-10
146885,Nadd Hessa,9069.5,2024-01-23
146886,Marsa Dubai,28498.6,2023-11-13
146887,Marsa Dubai,28438.09,2022-12-20
146888,Marsa Dubai,12898.0,2023-12-22
146889,Marsa Dubai,13633.53,2024-07-10
146890,Al Yelayiss 2,13421.93,2024-04-25
146891,Madinat Dubai Almelaheyah,26996.01,2024-10-28
146892,Al Yelayiss 2,12795.98,2024-02-13
146893,Al Yelayiss 2,13550.79,2024-05-20
146894,Al Yelayiss 2,12351.12,2024-02-27
146895,Al Yelayiss 2,13173.24,2024-03-05
146896,Al Yelayiss 2,11928.73,2025-05-26
146897,Al Yelayiss 2,12609.68,2024-03-08
146898,Al Merkadh,23441.89,2024-02-08
146899,Wadi Al Safa 5,12996.29,2025-01-10
146900,Wadi Al Safa 5,14637.12,2025-03-21
146901,Nadd Hessa,10605.35,2025-06-19
146902,Madinat Al Mataar,18622.52,2025-05-23
146903,Madinat Al Mataar,14830.76,2024-12-19
146904,Madinat Al Mataar,14403.29,2025-05-02
146905,Madinat Al Mataar,14861.84,2025-01-14
146906,Madinat Al Mataar,17643.59,2025-02-11
146907,Madinat Al Mataar,15080.89,2024-12-09
146908,Madinat Al Mataar,17085.0,2025-06-25
146909,Madinat Al Mataar,15876.29,2025-05-13
146910,Madinat Al Mataar,12058.9,2025-08-29
146911,Madinat Al Mataar,8855.66,2025-03-25
146912,Al Merkadh,17196.81,2024-10-23
146913,Wadi Al Safa 5,9795.22,2023-01-06
146914,Wadi Al Safa 5,7632.2,2024-03-28
146915,Wadi Al Safa 5,10763.63,2025-02-27
146916,Wadi Al Safa 5,9700.09,2023-05-18
146917,Wadi Al Safa 5,7632.2,2024-12-17
146918,Wadi Al Safa 5,9796.29,2023-03-10
146919,Wadi Al Safa 5,7631.44,2024-03-28
146920,Wadi Al Safa 5,8449.57,2023-06-20
146921,Al Yelayiss 2,11640.37,2024-09-03
146922,Al Yelayiss 2,7696.46,2024-01-30
146923,Al Yelayiss 2,10373.69,2025-05-07
146924,Al Yelayiss 2,12381.28,2023-07-20
146925,Al Yelayiss 2,5243.53,2024-04-04
146926,Al Yelayiss 2,11706.83,2024-12-20
146927,Al Yelayiss 2,7491.05,2022-09-08
146928,Al Yelayiss 2,15156.62,2023-11-30
146929,Al Yelayiss 2,6473.49,2023-12-26
146930,Al Khairan First,23920.92,2024-04-22
146931,Al Khairan First,26167.19,2024-04-24
146932,Hadaeq Sheikh Mohammed Bin Rashid,24455.71,2025-05-20
146933,Hadaeq Sheikh Mohammed Bin Rashid,27891.12,2025-05-15
146934,Hadaeq Sheikh Mohammed Bin Rashid,25556.66,2025-05-27
146935,Hadaeq Sheikh Mohammed Bin Rashid,26640.36,2025-04-16
146936,Wadi Al Safa 5,6372.17,2025-04-07
146937,Wadi Al Safa 5,8681.58,2025-03-25
146938,Wadi Al Safa 5,7861.64,2025-01-23
146939,Madinat Al Mataar,16126.29,2024-08-27
146940,Madinat Al Mataar,16471.38,2024-10-04
146941,Madinat Al Mataar,17985.61,2024-10-09
146942,Madinat Al Mataar,17970.34,2024-10-07
146943,Jabal Ali First,11856.37,2025-07-28
146944,Jabal Ali First,14122.24,2024-05-28
146945,Bukadra,24756.99,2024-08-07
146946,Bukadra,27770.74,2024-08-01
146947,Bukadra,25402.84,2024-07-18
146948,Bukadra,25564.31,2024-08-15
146949,Bukadra,26963.78,2025-06-03
146950,Bukadra,27125.09,2025-01-07
146951,Bukadra,24757.04,2025-07-15
146952,Bukadra,26371.59,2024-08-08
146953,Al Yelayiss 2,13505.36,2024-01-26
146954,Al Yelayiss 2,14006.75,2024-01-19
146955,Al Yelayiss 2,12704.72,2024-02-16
146956,Al Yelayiss 2,14109.04,2025-06-24
146957,Wadi Al Safa 5,6204.9,2023-03-23
146958,Wadi Al Safa 5,6204.9,2023-03-01
146959,Wadi Al Safa 5,5623.22,2023-03-23
146960,Wadi Al Safa 5,6196.45,2023-03-24
146961,Wadi Al Safa 5,6332.52,2023-03-24
146962,Wadi Al Safa 5,5746.21,2023-02-16
146963,Wadi Al Safa 5,5741.41,2023-02-17
146964,Wadi Al Safa 5,6813.96,2023-03-23
146965,Wadi Al Safa 5,5765.2,2023-02-23
146966,Wadi Al Safa 5,9092.31,2024-07-18
146967,Wadi Al Safa 5,6874.56,2023-03-13
146968,Wadi Al Safa 5,6744.73,2023-03-13
146969,Wadi Al Safa 5,6860.16,2023-03-23
146970,Wadi Al Safa 5,6140.73,2023-03-16
146971,Wadi Al Safa 5,5829.29,2023-03-22
146972,Wadi Al Safa 5,6148.03,2023-03-22
146973,Wadi Al Safa 5,5716.58,2023-02-27
146974,Wadi Al Safa 5,7674.82,2024-07-15
146975,Wadi Al Safa 5,7442.11,2024-07-16
146976,Wadi Al Safa 5,7000.87,2023-03-24
146977,Wadi Al Safa 5,6149.96,2023-03-16
146978,Wadi Al Safa 5,5796.23,2023-03-22
146979,Wadi Al Safa 5,5771.71,2023-03-10
146980,Wadi Al Safa 5,7042.06,2024-07-16
146981,Jabal Ali First,10778.44,2024-05-22
146982,Jabal Ali First,15986.12,2024-05-13
146983,Jabal Ali First,14084.51,2024-05-14
146984,Jabal Ali First,13322.22,2024-05-28
146985,Jabal Ali First,17562.82,2024-04-02
146986,Al Yelayiss 2,17128.36,2025-07-07
146987,Al Yelayiss 2,17411.54,2025-06-02
146988,Al Yelayiss 2,17312.56,2025-07-29
146989,Al Yelayiss 2,16883.89,2025-08-12
146990,Hadaeq Sheikh Mohammed Bin Rashid,20700.64,2024-09-18
146991,Hadaeq Sheikh Mohammed Bin Rashid,22292.99,2025-08-07
146992,Hadaeq Sheikh Mohammed Bin Rashid,22292.99,2025-07-16
146993,Hadaeq Sheikh Mohammed Bin Rashid,19568.28,2022-10-27
146994,Hadaeq Sheikh Mohammed Bin Rashid,19723.09,2022-10-14
146995,Hadaeq Sheikh Mohammed Bin Rashid,20382.17,2024-01-30
146996,Hadaeq Sheikh Mohammed Bin Rashid,17469.22,2022-10-27
146997,Hadaeq Sheikh Mohammed Bin Rashid,24646.9,2024-04-29
146998,Hadaeq Sheikh Mohammed Bin Rashid,22546.12,2024-04-30
146999,Hadaeq Sheikh Mohammed Bin Rashid,23258.91,2024-04-29
147000,Hadaeq Sheikh Mohammed Bin Rashid,24476.61,2024-04-29
147001,Hadaeq Sheikh Mohammed Bin Rashid,23430.38,2024-04-29
147002,Hadaeq Sheikh Mohammed Bin Rashid,24616.75,2024-04-25
147003,Hadaeq Sheikh Mohammed Bin Rashid,23611.94,2024-04-30
147004,Wadi Al Safa 5,7802.37,2022-09-15
147005,Wadi Al Safa 5,7741.42,2022-11-14
147006,Wadi Al Safa 5,17758.82,2025-06-20
147007,Wadi Al Safa 5,14944.36,2025-08-06
147008,Wadi Al Safa 5,17615.43,2025-07-14
147009,Al Barsha South Fourth,7773.73,2022-12-21
147010,Wadi Al Safa 5,16560.24,2025-03-04
147011,Wadi Al Safa 5,12763.46,2025-03-10
147012,Wadi Al Safa 5,16796.82,2025-04-09
147013,Wadi Al Safa 5,13634.0,2025-05-19
147014,Wadi Al Safa 5,14127.13,2025-03-04
147015,Madinat Dubai Almelaheyah,22506.44,2023-12-12
147016,Madinat Dubai Almelaheyah,21309.34,2023-12-20
147017,Madinat Dubai Almelaheyah,23389.3,2023-12-26
147018,Madinat Dubai Almelaheyah,23479.73,2023-12-12
147019,Madinat Dubai Almelaheyah,24111.04,2023-12-12
147020,Madinat Dubai Almelaheyah,26595.74,2024-03-08
147021,Madinat Dubai Almelaheyah,27096.16,2023-12-12
147022,Madinat Dubai Almelaheyah,25653.93,2023-12-07
147023,Wadi Al Safa 5,12579.69,2024-10-30
147024,Wadi Al Safa 5,11805.92,2024-10-24
147025,Wadi Al Safa 5,14897.87,2024-11-04
147026,Wadi Al Safa 5,17017.21,2024-10-03
147027,Jabal Ali First,15050.49,2025-05-15
147028,Jabal Ali First,15984.39,2025-04-21
147029,Business Bay,25430.36,2024-04-22
147030,Business Bay,32515.16,2024-05-01
147031,Nadd Hessa,10593.94,2025-02-10
147032,Nadd Hessa,7361.45,2023-03-14
147033,Nadd Hessa,6492.45,2022-11-22
147034,Wadi Al Safa 5,17009.8,2024-12-30
147035,Wadi Al Safa 5,17791.59,2025-05-19
147036,Wadi Al Safa 5,18449.91,2025-08-15
147037,Wadi Al Safa 5,16471.84,2025-05-12
147038,Wadi Al Safa 5,11303.94,2024-02-20
147039,Wadi Al Safa 5,9310.54,2023-12-13
147040,Wadi Al Safa 5,9686.99,2023-12-21
147041,Wadi Al Safa 5,9884.03,2025-06-04
147042,Wadi Al Safa 5,9626.49,2024-10-10
147043,Wadi Al Safa 5,10320.26,2024-06-14
147044,Wadi Al Safa 5,9503.29,2024-09-25
147045,Wadi Al Safa 5,12182.01,2025-05-05
147046,Wadi Al Safa 5,11428.82,2024-10-04
147047,Wadi Al Safa 5,11793.32,2024-08-13
147048,Bukadra,25833.27,2024-11-07
147049,Bukadra,24487.97,2025-08-05
147050,Bukadra,25833.27,2024-09-20
147051,Bukadra,26371.52,2024-06-27
147052,Bukadra,26909.77,2024-07-19
147053,Bukadra,26156.44,2024-11-01
147054,Bukadra,26694.67,2024-07-03
147055,Bukadra,26587.04,2024-10-03
147056,Bukadra,24703.2,2024-09-06
147057,Bukadra,26640.82,2024-10-17
147058,Bukadra,27179.04,2024-08-26
147059,Bukadra,23930.46,2025-06-02
147060,Bukadra,26425.48,2024-09-05
147061,Bukadra,28201.44,2024-08-05
147062,Bukadra,27717.26,2024-06-27
147063,Bukadra,27448.11,2024-09-23
147064,Bukadra,28685.82,2024-06-20
147065,Bukadra,26263.75,2024-09-19
147066,Bukadra,28040.18,2024-06-27
147067,Bukadra,27770.76,2024-08-26
147068,Madinat Al Mataar,11486.66,2025-02-14
147069,Madinat Al Mataar,8841.13,2024-03-11
147070,Nadd Hessa,3857.63,2023-12-06
147071,Nadd Hessa,5033.56,2023-09-25
147072,Nadd Hessa,5941.09,2024-08-28
147073,Nadd Hessa,4217.48,2023-10-26
147074,Nadd Hessa,3770.27,2023-10-24
147075,Business Bay,18833.04,2025-04-30
147076,Nadd Hessa,6533.32,2023-10-10
147077,Jabal Ali First,13110.43,2024-01-01
147078,Jabal Ali First,16553.6,2023-11-03
147079,Jabal Ali First,13205.55,2023-11-08
147080,Jabal Ali First,12724.2,2024-05-02
