,meter_sale_price,procedure_area,rooms_en,floor_bin,swimming_pool,balcony,elevator,metro,has_parking,area_name_en,instance_date
149988,12254.7,51.85,1 B/R,11-20,0,1,1,1,1,Al Barsha South Fifth,2023-07-25
293290,12450.68,114.05,2 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-01-13
30905,7990.69,103.12,2 B/R,1-10,0,1,1,1,1,Al Barsha South Fifth,2025-04-28
9043,12401.89,141.03,2 B/R,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2024-05-09
30908,10054.46,71.61,1 B/R,11-20,0,1,1,1,1,Al Barsha South Fifth,2025-02-27
56038,6532.92,44.05,Studio,21-30,1,1,1,1,1,Al Barsha South Fifth,2023-09-25
97992,8727.88,92.57,2 B/R,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2022-07-19
51035,3872.44,43.9,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2022-08-09
169338,12688.78,39.58,Studio,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2022-12-12
120309,10420.28,93.08,1 B/R,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2025-01-14
242879,14739.23,48.51,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2023-05-08
174245,12132.81,93.36,2 B/R,31-40,1,1,1,1,1,Al Barsha South Fifth,2025-06-03
223069,14387.61,37.6,Studio,31-40,1,1,1,1,1,Al Barsha South Fifth,2024-11-11
189196,12347.54,53.36,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-05-27
241483,7189.24,43.12,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2022-08-18
179362,10195.16,34.33,Studio,1-10,1,0,1,1,1,Al Barsha South Fifth,2023-09-12
153605,7930.81,91.92,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2022-09-29
242865,9085.93,36.54,Studio,11-20,1,0,1,1,1,Al Barsha South Fifth,2024-10-15
174198,17860.57,63.99,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-06-09
237791,14897.31,52.37,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2024-10-23
194035,11218.61,60.45,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-02-19
70943,13617.4,91.37,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-10-02
159899,7993.38,54.42,Studio,21-30,1,1,1,1,1,Al Barsha South Fifth,2023-10-03
189151,12194.36,58.12,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-06-17
10961,7749.69,103.23,2 B/R,1-10,0,1,1,1,1,Al Barsha South Fifth,2023-03-09
208704,12419.27,40.26,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-03-13
154868,14139.01,84.18,1 B/R,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2023-02-10
199382,17799.53,53.46,1 B/R,11-20,1,1,1,1,1,Al Barsha South Fifth,2024-11-21
115456,5005.26,75.62,1 B/R,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2023-04-10
203881,10371.71,49.03,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2022-01-10
68717,17012.72,109.28,2 B/R,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2023-09-14
49590,7836.99,44.66,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2022-08-08
60865,12053.54,58.12,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2022-09-26
211646,15142.37,114.36,2 B/R,11-20,1,1,1,1,1,Al Barsha South Fifth,2025-06-24
257191,16487.21,37.52,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-07-08
88527,7476.83,47.48,Studio,1-10,1,1,0,1,1,Al Barsha South Fifth,2022-08-18
249521,20509.82,34.13,Studio,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2023-12-07
281976,16168.17,53.98,1 B/R,11-20,1,1,1,1,1,Al Barsha South Fifth,2024-10-29
184202,20739.36,30.05,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2025-06-03
40930,9729.43,107.92,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2022-10-03
137372,13085.91,81.19,1 B/R,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2022-01-24
216035,12753.9,80.74,1 B/R,11-20,1,1,1,1,1,Al Barsha South Fifth,2025-01-27
11463,16168.03,84.79,1 B/R,11-20,1,1,1,1,1,Al Barsha South Fifth,2024-10-29
195906,13325.17,63.32,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-02-28
36132,9172.44,49.06,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2024-02-06
862,11700.75,68.93,1 B/R,1-10,0,1,1,1,1,Al Barsha South Fifth,2023-02-07
143227,11136.89,94.83,1 B/R,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2024-03-25
10953,15374.66,61.79,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-06-20
203710,16818.84,83.24,1 B/R,21-30,1,1,1,1,1,Al Barsha South Fifth,2024-09-17
300894,9443.1,103.25,2 B/R,11-20,0,1,1,1,1,Al Barsha South Fifth,2024-06-06
1351,13555.8,77.15,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-07-01
252473,15677.65,74.49,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-04-24
125929,15060.24,66.4,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-04-18
6092,7546.4,49.03,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2023-06-19
186961,21039.54,40.21,Studio,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2023-08-08
189174,11166.47,60.21,1 B/R,21-30,1,1,1,1,1,Al Barsha South Fifth,2024-10-29
115498,16216.31,65.01,1 B/R,11-20,1,1,1,1,1,Al Barsha South Fifth,2024-11-12
159898,13249.08,49.06,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2025-01-29
252482,12454.92,36.89,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2023-07-17
50880,11583.16,68.93,1 B/R,1-10,0,1,1,1,1,Al Barsha South Fifth,2023-05-08
257226,16207.63,35.11,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-05-29
68711,17247.58,100.13,2 B/R,11-20,1,1,1,1,1,Al Barsha South Fifth,2024-03-01
311080,16874.07,53.38,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-05-20
227973,9296.38,72.34,1 B/R,21-30,1,1,1,1,1,Al Barsha South Fifth,2025-04-22
28684,22339.44,32.23,Studio,51-60,1,1,1,1,1,Al Barsha South Fifth,2024-01-09
266929,14539.53,66.05,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-09-23
154853,12456.67,92.32,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2023-02-23
135148,15359.56,57.98,1 B/R,21-30,1,1,1,1,1,Al Barsha South Fifth,2024-04-17
84431,14854.2,104.3,2 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-12-09
878,11659.03,76.37,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-10-23
232875,18891.37,29.42,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2025-06-23
155009,9168.0,43.63,Studio,21-30,1,1,1,1,1,Al Barsha South Fifth,2023-09-27
60906,15009.34,52.45,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-06-11
184186,7799.19,152.58,2 B/R,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2022-05-17
203763,18288.78,109.73,2 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-12-13
310603,13381.68,60.21,1 B/R,21-30,1,1,1,1,1,Al Barsha South Fifth,2024-12-05
100688,20881.04,82.42,1 B/R,31-40,1,1,1,1,1,Al Barsha South Fifth,2024-11-29
171997,18402.27,109.28,2 B/R,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2023-09-05
167551,14069.79,124.38,1 B/R,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2024-06-03
8688,19430.32,49.15,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2024-07-18
127168,16168.24,34.35,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2022-09-28
235045,10331.57,126.37,2 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2022-04-14
67852,15662.95,35.38,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-11-19
10949,7174.7,74.93,1 B/R,21-30,1,1,1,1,1,Al Barsha South Fifth,2024-09-02
154882,14450.55,32.55,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2025-05-08
45861,5005.26,37.11,Studio,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2024-04-25
103397,22096.85,42.54,Studio,31-40,1,1,1,1,1,Al Barsha South Fifth,2023-11-27
184207,8232.45,103.25,2 B/R,11-20,0,1,1,1,1,Al Barsha South Fifth,2023-12-15
286363,12466.12,92.25,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2023-04-03
176782,15806.21,39.94,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-09-04
58142,9752.55,137.4,2 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2022-05-26
169820,16607.4,60.16,1 B/R,11-20,1,1,1,1,1,Al Barsha South Fifth,2024-11-29
142852,22183.02,42.51,Studio,41-50,1,1,1,1,1,Al Barsha South Fifth,2023-08-29
250216,20618.25,32.22,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2023-09-26
242744,15431.64,105.94,2 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-07-02
6660,11734.25,115.9,2 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-06-09
305834,12454.92,36.36,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2023-08-07
68931,17829.39,42.7,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-05-19
189167,14614.18,84.18,1 B/R,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2022-10-18
26482,18755.84,34.33,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2025-03-28
242880,16401.21,75.86,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-02-26
301651,9143.0,113.87,2 B/R,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2024-06-11
16039,11498.53,63.8,1 B/R,11-20,1,1,1,1,1,Al Barsha South Fifth,2022-12-12
206359,21371.56,39.94,Studio,41-50,1,1,1,1,1,Al Barsha South Fifth,2024-01-31
155013,9692.56,54.32,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-06-04
70902,19583.05,28.79,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-01-27
80887,7317.19,103.25,2 B/R,11-20,0,1,1,1,1,Al Barsha South Fifth,2024-12-17
50908,13418.29,99.8,2 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-06-09
80857,11809.08,68.93,1 B/R,1-10,0,1,1,1,1,Al Barsha South Fifth,2025-06-20
125230,6071.34,39.53,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2023-04-12
145201,6954.62,36.58,Studio,21-30,1,0,1,1,1,Al Barsha South Fifth,2023-06-02
154836,18872.46,28.79,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-12-09
196558,15125.37,49.75,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-08-02
90743,10776.89,65.16,1 B/R,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2023-02-03
311083,16290.22,53.8,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-02-25
60919,13667.64,57.43,1 B/R,11-20,1,1,1,1,1,Al Barsha South Fifth,2024-01-19
271786,19552.15,28.78,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2025-01-27
140166,9486.42,61.14,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-06-11
252489,14709.68,37.51,Studio,31-40,1,1,1,1,1,Al Barsha South Fifth,2024-08-14
252458,11129.03,80.62,1 B/R,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2022-11-02
310595,16318.41,67.24,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-06-25
189204,16980.78,66.5,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-12-10
235046,10136.62,173.04,3 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2022-05-10
120312,20638.41,36.34,Studio,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2024-10-15
291159,15326.94,84.18,1 B/R,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2023-01-27
50925,15870.44,65.16,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-02-05
252602,11285.45,40.55,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2025-01-28
286360,7353.89,77.51,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2023-10-11
296058,10007.41,107.92,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2023-10-11
291326,5734.37,54.06,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2022-05-27
201546,22018.35,42.51,Studio,41-50,1,1,1,1,1,Al Barsha South Fifth,2023-09-07
218674,15941.94,77.15,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-02-20
230539,15712.9,40.23,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-09-18
198898,15651.44,35.46,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2024-07-02
194025,16236.89,52.43,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-06-17
55906,17292.18,35.03,Studio,21-30,1,1,1,1,1,Al Barsha South Fifth,2024-02-01
60888,18685.77,128.44,2 B/R,11-20,1,1,1,1,1,Al Barsha South Fifth,2024-11-28
21068,8911.27,103.24,2 B/R,11-20,0,1,1,1,1,Al Barsha South Fifth,2025-06-26
151915,17176.13,34.35,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2022-08-15
242752,11946.32,57.43,1 B/R,11-20,1,1,1,1,1,Al Barsha South Fifth,2024-03-11
179257,15944.75,65.49,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-04-17
55919,13293.44,95.08,2 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-06-20
300913,13836.29,91.37,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-11-06
35961,14134.28,39.62,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-03-28
125701,19148.91,53.57,1 B/R,11-20,1,1,1,1,1,Al Barsha South Fifth,2024-10-04
148756,7887.99,84.28,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2023-11-27
252460,13708.68,103.44,2 B/R,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2023-12-25
3690,17049.95,80.88,1 B/R,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2023-09-07
151313,16438.41,112.47,2 B/R,1-10,1,1,1,0,1,Al Barsha South Fifth,2024-06-12
18736,10444.47,86.17,1 B/R,1-10,1,1,0,1,1,Al Barsha South Fifth,2025-04-30
108412,18291.57,109.34,2 B/R,21-30,1,1,1,1,1,Al Barsha South Fifth,2025-06-30
160294,18872.36,34.33,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2025-06-16
16028,9205.83,36.39,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2022-10-25
894,8166.97,71.63,1 B/R,21-30,0,1,1,1,1,Al Barsha South Fifth,2024-06-05
201536,21260.09,32.22,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-02-01
235452,14946.19,76.14,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-11-27
899,14143.78,54.1,1 B/R,21-30,1,1,1,1,1,Al Barsha South Fifth,2023-08-11
35990,19015.24,31.3,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2023-10-24
209030,14083.27,116.47,2 B/R,11-20,1,1,1,1,1,Al Barsha South Fifth,2024-05-24
266964,13280.69,91.37,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-10-23
135264,8934.87,42.53,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2023-12-26
313278,22408.44,32.22,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2023-08-23
178030,14183.05,141.38,3 B/R,11-20,1,1,1,1,1,Al Barsha South Fifth,2025-03-18
25945,13950.02,61.4,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2023-11-23
16043,11636.73,39.53,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2023-10-02
296053,13053.12,54.48,1 B/R,21-30,1,1,1,1,1,Al Barsha South Fifth,2024-11-11
294044,14342.43,84.53,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-04-21
286380,10853.86,76.37,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-10-14
159743,19669.29,29.73,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2025-01-27
276659,18467.64,31.27,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2024-03-11
203716,11767.39,87.53,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-11-11
271926,11090.1,42.79,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2024-11-25
206228,15942.34,39.94,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-07-29
53634,6055.45,85.0,1 B/R,1-10,1,1,0,1,1,Al Barsha South Fifth,2024-02-01
85939,8464.21,49.03,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2024-06-10
204223,15868.51,53.98,1 B/R,11-20,1,1,1,1,1,Al Barsha South Fifth,2024-11-26
198890,10089.19,119.97,2 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-05-28
110524,10445.56,99.56,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-04-30
310620,11494.24,53.95,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2023-02-28
21061,12429.42,62.66,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-04-16
105650,11096.57,76.42,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2023-11-20
85817,17088.75,35.03,Studio,21-30,1,1,1,1,1,Al Barsha South Fifth,2025-05-19
161701,20960.7,34.35,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2023-03-22
229847,15156.11,62.11,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-12-05
223044,11128.12,69.59,1 B/R,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2022-12-13
39540,14854.2,68.95,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-02-25
25944,16576.42,34.86,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-08-19
35971,15746.73,60.33,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-03-19
184170,18443.85,35.44,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-06-12
276666,13635.99,65.19,1 B/R,21-30,1,1,1,1,1,Al Barsha South Fifth,2024-11-22
75944,10844.37,91.52,2 B/R,21-30,1,1,1,1,1,Al Barsha South Fifth,2024-07-03
21043,10519.27,104.57,2 B/R,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2024-12-23
889,17918.48,41.12,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-10-21
140211,16766.66,65.56,1 B/R,11-20,1,1,1,1,1,Al Barsha South Fifth,2024-09-24
85795,17020.26,37.52,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-07-11
86296,15079.8,55.74,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-04-24
252424,16958.75,60.58,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-12-02
300848,19224.1,30.29,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-06-03
240553,13677.71,78.75,Studio,51-60,1,1,1,1,1,Al Barsha South Fifth,2024-04-16
262085,13708.68,103.44,2 B/R,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2023-11-30
30879,10330.58,91.96,1 B/R,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2022-06-21
85830,11703.33,91.65,2 B/R,21-30,1,1,1,1,1,Al Barsha South Fifth,2024-03-25
96220,15262.58,68.27,1 B/R,11-20,1,1,1,1,1,Al Barsha South Fifth,2024-05-14
95907,13631.66,77.51,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2023-05-08
864,12943.31,77.26,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-06-02
159735,21118.79,77.06,1 B/R,31-40,1,1,1,1,1,Al Barsha South Fifth,2024-12-23
95710,18934.99,29.44,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-05-07
120328,12931.03,81.2,1 B/R,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2023-05-23
130206,7752.92,85.35,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2022-09-14
228155,13087.9,85.46,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2023-05-10
117615,10065.82,139.11,2 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2022-05-11
277107,16547.37,53.98,1 B/R,11-20,1,1,1,1,1,Al Barsha South Fifth,2025-04-18
10972,12562.29,53.78,1 B/R,11-20,1,1,1,1,1,Al Barsha South Fifth,2024-11-18
257204,14889.39,35.26,Studio,21-30,1,1,1,1,1,Al Barsha South Fifth,2024-06-27
30909,8577.55,98.97,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-03-24
10928,5005.26,37.53,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2023-04-24
179226,10084.03,41.65,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2024-04-01
135113,20379.76,30.53,Studio,21-30,1,1,1,1,1,Al Barsha South Fifth,2025-01-27
216415,16282.81,89.76,1 B/R,11-20,1,1,1,1,1,Al Barsha South Fifth,2025-06-30
80882,15935.96,30.03,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2025-04-16
80890,12812.63,97.56,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-05-07
241484,9730.99,115.61,2 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2023-01-10
164533,9657.5,178.1,2 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-04-16
300881,10841.95,33.85,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2023-06-26
25954,15577.14,68.23,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2023-08-28
227978,19362.19,35.12,Studio,21-30,1,1,1,1,1,Al Barsha South Fifth,2024-11-13
140670,16597.92,70.31,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-12-02
120359,13313.89,36.36,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2025-06-23
203724,11524.37,69.02,1 B/R,11-20,1,1,1,1,1,Al Barsha South Fifth,2023-01-30
36437,15082.03,79.69,1 B/R,11-20,1,1,1,1,1,Al Barsha South Fifth,2025-04-22
210431,13103.08,102.35,2 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-11-21
135262,8646.53,43.37,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2023-11-23
274495,20040.69,49.15,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2024-02-01
5915,17517.33,30.29,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-01-27
276617,19379.18,29.73,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2025-06-03
25908,17505.18,51.9,1 B/R,31-40,1,1,1,1,1,Al Barsha South Fifth,2025-03-26
266904,19095.31,116.25,2 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-04-22
11712,14279.01,127.81,2 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-05-09
115436,18696.91,110.4,2 B/R,21-30,1,1,1,1,1,Al Barsha South Fifth,2024-10-23
30887,11696.95,76.41,1 B/R,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2023-04-11
186827,15614.46,39.76,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-12-09
208600,18648.48,31.27,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2024-03-11
80901,16289.84,55.14,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-02-21
250219,19751.53,78.6,1 B/R,31-40,1,1,1,1,1,Al Barsha South Fifth,2023-10-19
169349,20488.3,58.57,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-04-16
169474,8402.45,41.63,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2025-05-21
242704,12487.48,37.15,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-06-17
116201,15106.27,113.86,2 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-06-16
230670,21579.69,42.54,Studio,31-40,1,1,1,1,1,Al Barsha South Fifth,2024-01-19
208708,9790.53,43.92,Studio,11-20,1,1,1,1,1,Al Barsha South Fifth,2024-09-16
293868,23680.94,32.22,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2023-08-16
254322,14651.12,102.04,2 B/R,21-30,1,1,1,1,1,Al Barsha South Fifth,2024-03-04
51070,13045.44,50.99,Studio,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2023-02-06
211246,18988.83,78.77,1 B/R,21-30,1,1,1,1,1,Al Barsha South Fifth,2023-09-12
216037,21594.79,32.23,Studio,51-60,1,1,1,1,1,Al Barsha South Fifth,2023-08-10
202506,8185.78,38.97,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2022-08-11
85792,11153.02,78.87,1 B/R,11-20,0,1,1,1,1,Al Barsha South Fifth,2023-05-15
38717,19222.58,70.49,1 B/R,31-40,1,1,1,1,1,Al Barsha South Fifth,2024-03-05
174176,15006.62,137.07,2 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-05-29
189319,3144.65,54.06,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2022-08-10
262076,9807.3,58.12,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-02-13
148768,4637.81,45.28,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2022-03-28
21041,5005.26,38.67,Studio,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2023-04-26
276612,7707.06,87.26,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2022-09-14
16045,15543.06,34.86,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-05-27
154869,11731.16,80.62,1 B/R,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2022-12-06
303575,19983.74,49.19,Studio,Below 1st floor,1,1,1,1,1,Al Barsha South Fifth,2023-08-14
203750,14831.64,74.84,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-08-05
167051,12516.36,97.59,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-08-08
90716,7983.12,175.37,2 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-07-10
237794,5182.6,103.23,2 B/R,1-10,0,1,1,1,1,Al Barsha South Fifth,2023-09-20
159793,15641.84,65.16,1 B/R,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-10-02
262090,15969.85,34.86,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2024-11-06
305790,19337.87,30.29,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-06-03
227932,18816.04,30.55,Studio,1-10,1,1,1,1,1,Al Barsha South Fifth,2025-05-28
